tourney_name,surface,tourney_level,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Indian Wells Masters,Hard,M,104527,R,183.0,SUI,37.9,200175,R,183.0,SRB,23.5,3,R64,105.0,13.0,3.0,65.0,34.0,30.0,19.0,11.0,1.0,2.0,4.0,3.0,78.0,44.0,30.0,17.0,11.0,3.0,5.0
Indian Wells Masters,Hard,M,208029,R,185.0,DEN,19.8,111456,R,178.0,USA,27.8,3,R64,80.0,3.0,3.0,64.0,42.0,33.0,14.0,11.0,0.0,0.0,2.0,1.0,51.0,31.0,22.0,13.0,10.0,3.0,5.0
Indian Wells Masters,Hard,M,106421,R,198.0,RUS,27.0,206909,R,185.0,USA,21.5,3,R64,86.0,6.0,2.0,56.0,33.0,24.0,16.0,9.0,6.0,6.0,7.0,1.0,61.0,44.0,29.0,5.0,10.0,4.0,7.0
Indian Wells Masters,Hard,M,125802,R,193.0,BLR,29.0,122298,R,188.0,NED,27.4,3,R64,115.0,2.0,2.0,65.0,41.0,27.0,14.0,8.0,4.0,5.0,2.0,2.0,68.0,44.0,28.0,11.0,9.0,5.0,8.0
Indian Wells Masters,Hard,M,200325,R,188.0,FIN,23.9,105138,R,183.0,ESP,34.8,3,R64,105.0,6.0,1.0,62.0,39.0,31.0,13.0,10.0,1.0,2.0,2.0,2.0,67.0,36.0,25.0,15.0,10.0,1.0,4.0
Indian Wells Masters,Hard,M,100644,R,198.0,GER,25.8,106398,R,185.0,ARG,27.8,3,R64,78.0,7.0,1.0,48.0,28.0,23.0,12.0,8.0,2.0,2.0,3.0,1.0,58.0,36.0,21.0,7.0,8.0,2.0,6.0
Indian Wells Masters,Hard,M,111575,R,198.0,RUS,26.7,106214,R,196.0,GER,29.6,3,R64,76.0,5.0,0.0,55.0,35.0,22.0,13.0,9.0,2.0,3.0,4.0,3.0,57.0,25.0,13.0,16.0,9.0,2.0,6.0
Indian Wells Masters,Hard,M,200221,R,183.0,ESP,23.7,200059,R,183.0,CHN,23.3,3,R64,103.0,0.0,1.0,48.0,24.0,21.0,16.0,9.0,0.0,0.0,4.0,0.0,69.0,40.0,27.0,10.0,8.0,2.0,5.0
Indian Wells Masters,Hard,M,106426,R,185.0,CHI,26.7,106415,L,170.0,JPN,27.4,3,R64,64.0,8.0,1.0,47.0,32.0,26.0,8.0,8.0,0.0,0.0,1.0,3.0,49.0,32.0,17.0,10.0,8.0,4.0,8.0
Indian Wells Masters,Hard,M,134770,R,183.0,NOR,24.2,106043,R,170.0,ARG,30.5,3,R64,88.0,1.0,1.0,50.0,33.0,27.0,11.0,9.0,1.0,1.0,2.0,1.0,57.0,31.0,21.0,11.0,8.0,2.0,5.0
Indian Wells Masters,Hard,M,126094,R,188.0,RUS,25.3,208103,R,185.0,CZE,21.3,3,R64,76.0,5.0,0.0,50.0,29.0,22.0,13.0,9.0,4.0,5.0,1.0,4.0,67.0,39.0,26.0,10.0,9.0,5.0,9.0
Indian Wells Masters,Hard,M,200005,L,188.0,FRA,24.6,133430,L,185.0,CAN,23.8,3,R64,114.0,5.0,3.0,73.0,44.0,29.0,16.0,11.0,4.0,6.0,6.0,14.0,78.0,42.0,23.0,20.0,11.0,7.0,11.0
Indian Wells Masters,Hard,M,106121,R,191.0,JPN,30.1,126610,R,196.0,ITA,26.8,3,R64,159.0,0.0,3.0,87.0,51.0,29.0,21.0,14.0,3.0,7.0,9.0,1.0,91.0,50.0,39.0,18.0,13.0,5.0,7.0
Indian Wells Masters,Hard,M,111815,L,188.0,GBR,27.5,126555,R,188.0,TPE,24.8,3,R64,73.0,4.0,2.0,51.0,31.0,25.0,12.0,9.0,3.0,4.0,1.0,1.0,51.0,31.0,16.0,9.0,9.0,4.0,8.0
Indian Wells Masters,Hard,M,126207,R,188.0,USA,25.1,106218,R,180.0,USA,29.6,3,R64,65.0,4.0,0.0,42.0,25.0,22.0,11.0,8.0,0.0,0.0,2.0,0.0,52.0,33.0,17.0,11.0,8.0,7.0,11.0
Indian Wells Masters,Hard,M,106186,R,178.0,AUS,29.7,105777,R,188.0,BUL,31.8,3,R64,111.0,6.0,3.0,83.0,42.0,34.0,23.0,12.0,3.0,5.0,16.0,3.0,65.0,43.0,38.0,9.0,11.0,4.0,5.0
Indian Wells Masters,Hard,M,126214,L,188.0,CHI,25.7,202195,R,198.0,USA,25.8,3,R64,146.0,10.0,1.0,86.0,60.0,47.0,19.0,12.0,4.0,4.0,28.0,18.0,94.0,44.0,35.0,28.0,12.0,2.0,2.0
Indian Wells Masters,Hard,M,111442,R,183.0,AUS,28.8,126774,R,193.0,GRE,24.5,3,R64,156.0,11.0,0.0,107.0,71.0,55.0,23.0,17.0,3.0,5.0,8.0,3.0,101.0,66.0,55.0,18.0,17.0,4.0,5.0
Indian Wells Masters,Hard,M,106423,R,196.0,AUS,26.9,200587,R,186.5462915601023,USA,24.9,3,R128,75.0,9.0,0.0,34.0,18.0,18.0,14.0,8.0,0.0,0.0,1.0,0.0,68.0,40.0,21.0,13.0,9.0,6.0,10.0
Indian Wells Masters,Hard,M,105550,L,185.0,ARG,32.8,106329,L,183.0,BRA,28.7,3,R128,154.0,4.0,4.0,93.0,57.0,39.0,18.0,15.0,5.0,8.0,14.0,3.0,98.0,59.0,40.0,18.0,14.0,10.0,14.0
Indian Wells Masters,Hard,M,207733,L,191.0,GBR,21.2,209857,R,191.0,SUI,21.1,3,R128,56.0,8.0,1.0,36.0,23.0,20.0,6.0,7.0,1.0,2.0,2.0,5.0,46.0,23.0,9.0,8.0,7.0,1.0,7.0
Indian Wells Masters,Hard,M,104918,R,190.0,GBR,35.8,144869,R,196.0,ARG,23.6,3,R128,192.0,6.0,3.0,100.0,64.0,43.0,24.0,15.0,4.0,5.0,9.0,4.0,116.0,71.0,49.0,17.0,14.0,16.0,20.0
Indian Wells Masters,Hard,M,200615,R,196.0,AUS,23.5,111190,R,193.0,CHN,26.3,3,R128,125.0,14.0,3.0,103.0,62.0,49.0,18.0,15.0,8.0,10.0,5.0,4.0,78.0,52.0,33.0,14.0,14.0,6.0,10.0
Indian Wells Masters,Hard,M,105526,R,193.0,GER,32.8,111460,R,191.0,FRA,26.3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0
Indian Wells Masters,Hard,M,106058,R,185.0,USA,30.4,106296,R,183.0,FRA,29.0,3,R128,83.0,2.0,2.0,61.0,38.0,29.0,14.0,9.0,2.0,2.0,4.0,3.0,64.0,33.0,19.0,16.0,9.0,3.0,6.0
Indian Wells Masters,Hard,M,124079,R,185.0,ESP,25.8,144817,L,196.0,SUI,26.6,3,R128,140.0,1.0,6.0,97.0,54.0,38.0,29.0,16.0,1.0,4.0,16.0,5.0,92.0,48.0,39.0,19.0,15.0,1.0,3.0
Indian Wells Masters,Hard,M,210097,L,187.36942675159236,USA,20.4,104926,R,178.0,ITA,35.7,3,R128,70.0,5.0,5.0,63.0,43.0,28.0,11.0,9.0,4.0,5.0,1.0,4.0,38.0,21.0,13.0,6.0,8.0,3.0,7.0
Indian Wells Masters,Hard,M,208014,U,187.36942675159236,AUS,22.0,144707,R,183.0,SWE,24.4,3,R128,126.0,0.0,4.0,80.0,49.0,27.0,19.0,11.0,6.0,10.0,0.0,3.0,84.0,66.0,34.0,7.0,11.0,10.0,16.0
Indian Wells Masters,Hard,M,144684,L,178.0,SVK,25.2,105077,L,188.0,ESP,35.1,3,R128,82.0,4.0,2.0,47.0,27.0,24.0,13.0,9.0,0.0,0.0,1.0,1.0,54.0,32.0,18.0,12.0,8.0,5.0,8.0
Indian Wells Masters,Hard,M,105916,R,188.0,HUN,31.0,200670,R,183.0,USA,24.2,3,R128,102.0,6.0,6.0,59.0,29.0,21.0,16.0,11.0,1.0,4.0,7.0,5.0,74.0,37.0,28.0,13.0,11.0,8.0,13.0
Indian Wells Masters,Hard,M,104755,R,185.0,FRA,36.7,127339,R,196.0,CRO,25.0,3,R128,129.0,6.0,3.0,96.0,53.0,41.0,22.0,15.0,3.0,5.0,20.0,0.0,95.0,57.0,44.0,14.0,15.0,3.0,8.0
Indian Wells Masters,Hard,M,105173,L,183.0,FRA,34.6,106233,R,185.0,AUT,29.5,3,R128,163.0,3.0,2.0,105.0,64.0,39.0,30.0,16.0,4.0,8.0,11.0,7.0,97.0,54.0,39.0,22.0,16.0,2.0,6.0
Indian Wells Masters,Hard,M,104527,R,183.0,SUI,37.9,126846,R,188.0,AUS,26.9,3,R128,83.0,10.0,2.0,63.0,34.0,29.0,16.0,12.0,2.0,4.0,5.0,2.0,58.0,39.0,29.0,10.0,12.0,1.0,4.0
Indian Wells Masters,Hard,M,111456,R,178.0,USA,27.8,105936,R,185.0,SRB,31.0,3,R128,61.0,5.0,2.0,41.0,23.0,19.0,10.0,7.0,2.0,2.0,2.0,1.0,51.0,32.0,14.0,11.0,8.0,5.0,10.0
Indian Wells Masters,Hard,M,206909,R,185.0,USA,21.5,104545,R,206.0,USA,37.8,3,R128,98.0,6.0,1.0,69.0,48.0,41.0,14.0,11.0,2.0,2.0,14.0,7.0,77.0,50.0,39.0,12.0,10.0,5.0,6.0
Indian Wells Masters,Hard,M,125802,R,193.0,BLR,29.0,126128,R,185.0,RUS,25.5,3,R128,92.0,5.0,1.0,57.0,36.0,29.0,8.0,9.0,3.0,5.0,2.0,6.0,63.0,36.0,20.0,11.0,9.0,5.0,10.0
Indian Wells Masters,Hard,M,200325,R,188.0,FIN,23.9,106005,R,180.0,FRA,30.7,3,R128,93.0,2.0,1.0,42.0,28.0,23.0,7.0,8.0,1.0,2.0,3.0,6.0,72.0,41.0,22.0,12.0,7.0,13.0,16.0
Indian Wells Masters,Hard,M,106398,R,185.0,ARG,27.8,105932,R,185.0,GEO,31.0,3,R128,84.0,7.0,0.0,61.0,29.0,24.0,20.0,11.0,3.0,4.0,5.0,8.0,70.0,42.0,30.0,10.0,10.0,7.0,10.0
Indian Wells Masters,Hard,M,106214,R,196.0,GER,29.6,111513,R,188.0,SRB,27.7,3,R128,98.0,7.0,2.0,63.0,30.0,30.0,17.0,11.0,1.0,1.0,1.0,2.0,79.0,47.0,27.0,21.0,10.0,9.0,11.0
Indian Wells Masters,Hard,M,200059,R,183.0,CHN,23.3,144719,R,183.0,ESP,25.8,3,R128,159.0,4.0,4.0,93.0,44.0,34.0,29.0,15.0,0.0,2.0,2.0,7.0,113.0,69.0,51.0,13.0,15.0,7.0,12.0
Indian Wells Masters,Hard,M,106426,R,185.0,CHI,26.7,123755,R,191.0,COL,26.7,3,R128,92.0,3.0,7.0,62.0,35.0,29.0,13.0,9.0,2.0,2.0,4.0,3.0,70.0,45.0,29.0,10.0,9.0,4.0,7.0
Indian Wells Masters,Hard,M,106043,R,170.0,ARG,30.5,105948,R,180.0,ARG,30.9,3,R128,70.0,1.0,2.0,45.0,29.0,19.0,11.0,7.0,3.0,4.0,0.0,3.0,57.0,40.0,19.0,4.0,8.0,5.0,11.0
Indian Wells Masters,Hard,M,208103,R,185.0,CZE,21.3,126239,R,196.0,FRA,27.6,3,R128,113.0,5.0,3.0,87.0,53.0,38.0,16.0,12.0,6.0,9.0,3.0,8.0,78.0,41.0,27.0,19.0,12.0,3.0,7.0
Indian Wells Masters,Hard,M,200005,L,188.0,FRA,24.6,126523,R,185.0,ESP,26.1,3,R128,97.0,2.0,4.0,66.0,45.0,30.0,10.0,10.0,2.0,4.0,3.0,5.0,67.0,42.0,23.0,11.0,10.0,1.0,5.0
Indian Wells Masters,Hard,M,106121,R,191.0,JPN,30.1,106148,R,183.0,ESP,29.9,3,R128,103.0,3.0,0.0,57.0,38.0,29.0,11.0,10.0,4.0,5.0,4.0,0.0,63.0,39.0,20.0,13.0,9.0,3.0,7.0
Indian Wells Masters,Hard,M,126555,R,188.0,TPE,24.8,122330,R,196.0,KAZ,25.7,3,R128,86.0,0.0,2.0,61.0,40.0,31.0,13.0,10.0,1.0,1.0,6.0,7.0,75.0,45.0,35.0,12.0,10.0,6.0,8.0
Indian Wells Masters,Hard,M,106218,R,180.0,USA,29.6,206499,U,186.5462915601023,USA,24.5,3,R128,84.0,6.0,4.0,57.0,30.0,27.0,16.0,10.0,1.0,1.0,8.0,2.0,69.0,41.0,28.0,15.0,11.0,3.0,6.0
Indian Wells Masters,Hard,M,106186,R,178.0,AUS,29.7,132283,R,191.0,ITA,27.8,3,R128,113.0,3.0,2.0,73.0,47.0,38.0,16.0,11.0,1.0,1.0,5.0,3.0,64.0,37.0,32.0,14.0,11.0,0.0,1.0
Indian Wells Masters,Hard,M,126214,L,188.0,CHI,25.7,109739,L,191.0,GER,27.7,3,R128,95.0,6.0,0.0,47.0,30.0,21.0,14.0,9.0,0.0,1.0,5.0,4.0,88.0,55.0,32.0,14.0,10.0,9.0,13.0
Indian Wells Masters,Hard,M,111442,R,183.0,AUS,28.8,104792,R,193.0,FRA,36.5,3,R128,64.0,2.0,0.0,44.0,29.0,21.0,12.0,8.0,0.0,0.0,1.0,5.0,46.0,26.0,15.0,8.0,8.0,2.0,6.0
Miami Masters,Hard,M,106421,R,198.0,RUS,27.1,206173,R,188.0,ITA,21.5,3,F,94.0,9.0,6.0,63.0,37.0,32.0,12.0,11.0,4.0,6.0,6.0,0.0,63.0,35.0,24.0,9.0,10.0,2.0,6.0
Miami Masters,Hard,M,206173,R,188.0,ITA,21.5,207989,R,185.0,ESP,19.8,3,SF,181.0,8.0,4.0,104.0,66.0,45.0,21.0,15.0,9.0,12.0,5.0,9.0,113.0,62.0,41.0,21.0,15.0,6.0,12.0
Miami Masters,Hard,M,106421,R,198.0,RUS,27.1,111575,R,198.0,RUS,26.8,3,SF,137.0,13.0,6.0,93.0,64.0,48.0,16.0,15.0,4.0,6.0,7.0,1.0,88.0,58.0,44.0,20.0,15.0,2.0,4.0
Miami Masters,Hard,M,207989,R,185.0,ESP,19.8,126203,R,193.0,USA,25.3,3,QF,78.0,6.0,0.0,54.0,37.0,28.0,11.0,9.0,2.0,2.0,4.0,5.0,57.0,33.0,24.0,9.0,9.0,2.0,5.0
Miami Masters,Hard,M,206173,R,188.0,ITA,21.5,200325,R,188.0,FIN,23.9,3,QF,74.0,4.0,2.0,42.0,22.0,21.0,12.0,8.0,1.0,1.0,2.0,0.0,55.0,35.0,23.0,6.0,8.0,2.0,6.0
Miami Masters,Hard,M,106421,R,198.0,RUS,27.1,111153,R,201.0,USA,26.8,3,QF,89.0,9.0,5.0,71.0,44.0,36.0,12.0,10.0,5.0,6.0,4.0,5.0,66.0,38.0,27.0,11.0,11.0,2.0,6.0
Miami Masters,Hard,M,111575,R,198.0,RUS,26.8,202103,R,185.0,ARG,24.5,3,QF,75.0,7.0,2.0,53.0,31.0,25.0,11.0,9.0,2.0,3.0,2.0,2.0,50.0,32.0,22.0,4.0,8.0,2.0,6.0
Miami Masters,Hard,M,207989,R,185.0,ESP,19.8,126205,R,185.0,USA,25.8,3,R16,96.0,3.0,3.0,56.0,34.0,27.0,15.0,10.0,1.0,1.0,5.0,2.0,68.0,42.0,29.0,12.0,10.0,4.0,6.0
Miami Masters,Hard,M,126203,R,193.0,USA,25.3,208029,R,185.0,DEN,19.8,3,R16,85.0,8.0,4.0,67.0,37.0,29.0,16.0,10.0,5.0,6.0,4.0,5.0,58.0,40.0,24.0,9.0,9.0,1.0,4.0
Miami Masters,Hard,M,200325,R,188.0,FIN,23.9,122298,R,188.0,NED,27.4,3,R16,163.0,4.0,4.0,102.0,69.0,48.0,13.0,16.0,8.0,12.0,6.0,3.0,88.0,63.0,38.0,14.0,16.0,4.0,9.0
Miami Masters,Hard,M,206173,R,188.0,ITA,21.5,126094,R,188.0,RUS,25.4,3,R16,72.0,8.0,0.0,46.0,28.0,24.0,12.0,9.0,0.0,0.0,6.0,2.0,56.0,41.0,30.0,4.0,9.0,2.0,5.0
Miami Masters,Hard,M,111153,R,201.0,USA,26.8,105173,L,183.0,FRA,34.7,3,R16,131.0,12.0,3.0,95.0,65.0,45.0,17.0,12.0,8.0,9.0,6.0,3.0,73.0,46.0,37.0,13.0,12.0,0.0,1.0
Miami Masters,Hard,M,106421,R,198.0,RUS,27.1,111460,R,191.0,FRA,26.3,3,R16,70.0,7.0,3.0,53.0,39.0,32.0,7.0,9.0,0.0,0.0,5.0,1.0,61.0,43.0,28.0,6.0,9.0,1.0,4.0
Miami Masters,Hard,M,202103,R,185.0,ARG,24.5,132283,R,191.0,ITA,27.8,3,R16,122.0,4.0,4.0,77.0,59.0,42.0,8.0,13.0,5.0,8.0,1.0,3.0,86.0,56.0,35.0,13.0,13.0,5.0,10.0
Miami Masters,Hard,M,111575,R,198.0,RUS,26.8,126774,R,193.0,GRE,24.6,3,R16,92.0,5.0,0.0,60.0,44.0,39.0,10.0,11.0,2.0,2.0,11.0,4.0,67.0,39.0,31.0,16.0,11.0,1.0,2.0
Miami Masters,Hard,M,207989,R,185.0,ESP,19.8,105583,R,180.0,SRB,32.7,3,R32,91.0,3.0,0.0,65.0,49.0,35.0,7.0,9.0,2.0,3.0,0.0,0.0,61.0,39.0,22.0,9.0,9.0,1.0,5.0
Miami Masters,Hard,M,126205,R,185.0,USA,25.8,200221,R,183.0,ESP,23.7,3,R32,93.0,8.0,1.0,58.0,40.0,27.0,13.0,11.0,4.0,6.0,3.0,6.0,71.0,43.0,27.0,11.0,10.0,3.0,7.0
Miami Masters,Hard,M,126203,R,193.0,USA,25.3,133430,L,185.0,CAN,23.9,3,R32,80.0,5.0,2.0,60.0,34.0,28.0,15.0,10.0,0.0,0.0,12.0,7.0,62.0,29.0,23.0,16.0,10.0,1.0,3.0
Miami Masters,Hard,M,208029,R,185.0,DEN,19.8,106043,R,170.0,ARG,30.5,3,R32,91.0,7.0,4.0,60.0,36.0,29.0,11.0,9.0,1.0,2.0,1.0,4.0,57.0,40.0,25.0,7.0,9.0,0.0,4.0
Miami Masters,Hard,M,122298,R,188.0,NED,27.4,134770,R,183.0,NOR,24.2,3,R32,170.0,12.0,3.0,121.0,83.0,56.0,17.0,14.0,13.0,15.0,6.0,3.0,93.0,64.0,48.0,15.0,15.0,3.0,6.0
Miami Masters,Hard,M,200325,R,188.0,FIN,23.9,106121,R,191.0,JPN,30.1,3,R32,104.0,6.0,2.0,76.0,53.0,40.0,11.0,11.0,6.0,7.0,5.0,2.0,57.0,37.0,29.0,9.0,10.0,3.0,5.0
Miami Masters,Hard,M,206173,R,188.0,ITA,21.5,105777,R,188.0,BUL,31.8,3,R32,87.0,2.0,1.0,53.0,32.0,22.0,10.0,9.0,1.0,3.0,1.0,6.0,58.0,32.0,23.0,7.0,10.0,6.0,11.0
Miami Masters,Hard,M,126094,R,188.0,RUS,25.4,200175,R,183.0,SRB,23.5,3,R32,58.0,12.0,0.0,46.0,25.0,21.0,12.0,8.0,0.0,0.0,4.0,0.0,52.0,30.0,19.0,7.0,7.0,4.0,8.0
Miami Masters,Hard,M,105173,L,183.0,FRA,34.7,128034,R,196.0,POL,26.0,3,R32,138.0,3.0,1.0,89.0,49.0,35.0,25.0,12.0,5.0,6.0,20.0,2.0,85.0,59.0,46.0,9.0,12.0,3.0,4.0
Miami Masters,Hard,M,111153,R,201.0,USA,26.8,106296,R,183.0,FRA,29.0,3,R32,81.0,12.0,2.0,66.0,54.0,40.0,8.0,11.0,0.0,1.0,1.0,0.0,61.0,38.0,27.0,14.0,10.0,2.0,4.0
Miami Masters,Hard,M,111460,R,191.0,FRA,26.3,111456,R,178.0,USA,27.9,3,R32,100.0,15.0,2.0,67.0,47.0,38.0,11.0,10.0,6.0,6.0,9.0,4.0,82.0,49.0,35.0,15.0,11.0,7.0,9.0
Miami Masters,Hard,M,202103,R,185.0,ARG,24.5,200000,R,193.0,CAN,22.6,3,R32,103.0,2.0,7.0,61.0,40.0,29.0,12.0,10.0,1.0,2.0,3.0,5.0,61.0,33.0,26.0,8.0,10.0,2.0,6.0
Miami Masters,Hard,M,132283,R,191.0,ITA,27.8,126207,R,188.0,USA,25.1,3,R32,73.0,8.0,0.0,45.0,34.0,31.0,9.0,10.0,0.0,0.0,2.0,3.0,48.0,35.0,29.0,4.0,9.0,1.0,3.0
Miami Masters,Hard,M,111575,R,198.0,RUS,26.8,208103,R,185.0,CZE,21.3,3,R32,86.0,8.0,1.0,51.0,33.0,26.0,12.0,9.0,1.0,1.0,6.0,2.0,80.0,54.0,34.0,11.0,9.0,6.0,9.0
Miami Masters,Hard,M,126774,R,193.0,GRE,24.6,106426,R,185.0,CHI,26.8,3,R32,124.0,12.0,2.0,91.0,57.0,44.0,18.0,15.0,3.0,4.0,7.0,1.0,87.0,57.0,44.0,14.0,14.0,3.0,5.0
Miami Masters,Hard,M,207989,R,185.0,ESP,19.8,105487,L,183.0,ARG,33.0,3,R64,64.0,3.0,2.0,40.0,21.0,17.0,10.0,7.0,1.0,2.0,1.0,1.0,48.0,28.0,9.0,8.0,7.0,5.0,11.0
Miami Masters,Hard,M,105583,R,180.0,SRB,32.7,202195,R,198.0,USA,25.8,3,R64,88.0,3.0,1.0,61.0,45.0,37.0,9.0,11.0,4.0,5.0,5.0,9.0,62.0,31.0,21.0,17.0,11.0,0.0,2.0
Miami Masters,Hard,M,200221,R,183.0,ESP,23.7,206909,R,185.0,USA,21.6,3,R64,114.0,6.0,2.0,82.0,53.0,38.0,16.0,11.0,5.0,6.0,5.0,2.0,82.0,59.0,38.0,14.0,11.0,5.0,7.0
Miami Masters,Hard,M,126205,R,185.0,USA,25.8,144817,L,196.0,SUI,26.7,3,R64,123.0,12.0,1.0,79.0,51.0,41.0,17.0,16.0,1.0,3.0,7.0,2.0,84.0,52.0,39.0,14.0,15.0,6.0,9.0
Miami Masters,Hard,M,126203,R,193.0,USA,25.3,207182,R,183.0,USA,21.2,3,R64,59.0,8.0,2.0,48.0,26.0,22.0,14.0,9.0,1.0,2.0,3.0,3.0,44.0,23.0,16.0,6.0,8.0,1.0,5.0
Miami Masters,Hard,M,133430,L,185.0,CAN,23.9,105550,L,185.0,ARG,32.8,3,R64,113.0,13.0,13.0,84.0,41.0,34.0,23.0,14.0,3.0,5.0,2.0,2.0,89.0,70.0,45.0,11.0,13.0,4.0,7.0
Miami Masters,Hard,M,106043,R,170.0,ARG,30.5,200059,R,183.0,CHN,23.4,3,R64,114.0,2.0,3.0,90.0,57.0,40.0,17.0,10.0,7.0,8.0,3.0,2.0,58.0,41.0,26.0,7.0,9.0,3.0,6.0
Miami Masters,Hard,M,208029,R,185.0,DEN,19.8,105916,R,188.0,HUN,31.1,3,R64,81.0,6.0,0.0,54.0,31.0,25.0,17.0,10.0,1.0,1.0,3.0,5.0,63.0,38.0,28.0,12.0,11.0,2.0,5.0
Miami Masters,Hard,M,134770,R,183.0,NOR,24.2,125802,R,193.0,BLR,29.0,3,R64,84.0,4.0,1.0,49.0,32.0,26.0,8.0,9.0,2.0,3.0,5.0,0.0,62.0,37.0,23.0,9.0,8.0,4.0,8.0
Miami Masters,Hard,M,122298,R,188.0,NED,27.4,200615,R,196.0,AUS,23.6,3,R64,163.0,7.0,5.0,103.0,62.0,49.0,20.0,15.0,6.0,7.0,13.0,0.0,88.0,47.0,39.0,21.0,15.0,3.0,5.0
Miami Masters,Hard,M,200325,R,188.0,FIN,23.9,105138,R,183.0,ESP,34.9,3,R64,132.0,7.0,2.0,77.0,51.0,37.0,14.0,11.0,7.0,9.0,1.0,4.0,75.0,49.0,32.0,15.0,11.0,4.0,7.0
Miami Masters,Hard,M,106121,R,191.0,JPN,30.1,100644,R,198.0,GER,25.9,3,R64,75.0,2.0,0.0,48.0,29.0,23.0,13.0,8.0,0.0,0.0,5.0,1.0,44.0,27.0,16.0,7.0,8.0,3.0,7.0
Miami Masters,Hard,M,206173,R,188.0,ITA,21.5,111513,R,188.0,SRB,27.7,3,R64,83.0,3.0,4.0,50.0,29.0,23.0,9.0,9.0,1.0,3.0,3.0,2.0,65.0,29.0,19.0,12.0,9.0,5.0,10.0
Miami Masters,Hard,M,105777,R,188.0,BUL,31.8,105526,R,193.0,GER,32.9,3,R64,153.0,23.0,3.0,101.0,60.0,50.0,23.0,16.0,2.0,3.0,10.0,5.0,120.0,75.0,55.0,24.0,16.0,9.0,10.0
Miami Masters,Hard,M,200175,R,183.0,SRB,23.5,200005,L,188.0,FRA,24.7,3,R64,164.0,10.0,3.0,119.0,77.0,56.0,24.0,17.0,10.0,11.0,8.0,5.0,109.0,61.0,47.0,25.0,17.0,5.0,7.0
Miami Masters,Hard,M,126094,R,188.0,RUS,25.4,200670,R,183.0,USA,24.2,3,R64,101.0,16.0,1.0,73.0,39.0,33.0,17.0,11.0,5.0,6.0,7.0,3.0,71.0,44.0,31.0,15.0,11.0,5.0,7.0
Miami Masters,Hard,M,128034,R,196.0,POL,26.0,106423,R,196.0,AUS,26.9,3,R64,210.0,21.0,2.0,122.0,90.0,71.0,20.0,18.0,2.0,3.0,23.0,4.0,146.0,100.0,75.0,23.0,18.0,7.0,8.0
Miami Masters,Hard,M,105173,L,183.0,FRA,34.7,210097,L,186.5462915601023,USA,20.4,3,R64,112.0,8.0,0.0,66.0,43.0,33.0,14.0,13.0,1.0,3.0,12.0,1.0,75.0,48.0,35.0,13.0,13.0,5.0,9.0
Miami Masters,Hard,M,111153,R,201.0,USA,26.8,106432,R,188.0,CRO,26.3,3,R64,125.0,11.0,4.0,77.0,50.0,36.0,14.0,14.0,2.0,5.0,2.0,4.0,83.0,48.0,31.0,18.0,13.0,7.0,11.0
Miami Masters,Hard,M,106296,R,183.0,FRA,29.0,111815,L,188.0,GBR,27.5,3,R64,70.0,7.0,0.0,44.0,28.0,24.0,12.0,9.0,0.0,0.0,3.0,1.0,48.0,34.0,22.0,5.0,8.0,5.0,8.0
Miami Masters,Hard,M,111460,R,191.0,FRA,26.3,200282,R,183.0,AUS,24.0,3,R64,198.0,21.0,10.0,138.0,77.0,61.0,27.0,18.0,8.0,11.0,2.0,2.0,122.0,83.0,62.0,20.0,18.0,5.0,8.0
Miami Masters,Hard,M,111456,R,178.0,USA,27.9,126610,R,196.0,ITA,26.9,3,R64,136.0,7.0,1.0,86.0,55.0,41.0,22.0,12.0,2.0,2.0,11.0,5.0,87.0,54.0,48.0,14.0,12.0,2.0,2.0
Miami Masters,Hard,M,144684,L,178.0,SVK,25.2,106415,L,170.0,JPN,27.4,3,R64,159.0,6.0,4.0,114.0,78.0,49.0,15.0,13.0,13.0,17.0,3.0,3.0,86.0,50.0,34.0,18.0,14.0,4.0,8.0
Miami Masters,Hard,M,106421,R,198.0,RUS,27.1,106148,R,183.0,ESP,29.9,3,R64,62.0,3.0,1.0,47.0,31.0,24.0,11.0,8.0,1.0,1.0,2.0,1.0,37.0,20.0,12.0,6.0,7.0,0.0,4.0
Miami Masters,Hard,M,200000,R,193.0,CAN,22.6,106329,L,183.0,BRA,28.8,3,R64,161.0,12.0,7.0,80.0,43.0,37.0,25.0,12.0,0.0,0.0,4.0,0.0,93.0,55.0,41.0,23.0,12.0,5.0,5.0
Miami Masters,Hard,M,202103,R,185.0,ARG,24.5,206499,U,186.5462915601023,USA,24.5,3,R64,83.0,4.0,1.0,57.0,41.0,31.0,8.0,10.0,0.0,1.0,5.0,1.0,72.0,49.0,31.0,10.0,10.0,3.0,6.0
